id,Prices
2883200160,525864.9
7132300695,398005.97
1726059053,377387.44
624111000,1308710.4
808300310,479209.6
8563040160,558431.1
713500030,1397311.9
8651600160,542415.3
9517200030,310298.47
2460700700,380759.62
1223039290,415645.88
2890100060,378481.16
7972600860,354907.84
8857320070,386000.4
4047200695,369987.75
1653500070,746800.75
1923000030,1048718.6
3649100320,318844.53
7375300160,549798.9
5175800060,370108.84
1604601375,607859.4
2473251090,404423.84
9126100861,506990.6
3420069065,748270.7
6021501685,298408.6
1151100070,379874.56
8856950240,360194.4
9385200055,418038.56
7821200390,406934.03
8078520310,351248.5
1565950030,371854.78
1560930070,801945.0
6700400140,346564.06
2422029094,258098.8
1774220160,714041.94
1525200060,422242.66
1678400105,638731.5
3426059070,610567.6
824079032,472314.12
2697100140,485746.22
8724300030,445582.8
8678500060,1425676.5
625049299,307916.22
6073200075,362369.0
6388900710,493395.16
1442860160,502037.38
7942600310,297839.7
1545808560,359416.53
936000060,359681.2
9808650060,552376.3
3754700160,363459.72
305500140,482543.6
5468750060,430676.38
2944010240,1138978.5
3454000060,781321.0
646910160,347015.3
8564950390,506800.94
2268400350,363616.22
7504101040,1195592.1
11500890,694590.0
9528102772,382213.72
284000223,496930.66
3353401710,373103.53
8159610030,474347.62
3179100435,384594.6
822079033,334685.12
8857600960,241051.67
1774000200,428141.38
2024069128,1349624.5
1049010390,301706.12
7905370390,480789.62
4140090240,597446.44
4055700030,1347880.5
3775300030,286100.56
2525300030,300042.88
1324059104,535062.75
2287000030,406250.75
7702010030,606795.7
1529200340,498703.28
2122039094,525561.5
1742800030,803983.94
1796360350,290518.94
6154500070,849281.6
1843100340,567650.0
8944290160,379377.5
4166600473,518008.84
7282300125,254493.97
8658300340,192421.1
2419600075,350981.9
2621760350,361306.7
1723049270,533522.2
4123840310,384898.5
2172000075,365769.6
8651611170,1083472.5
8820902200,1195814.4
8651610890,1305505.4
1853080570,751702.9
3629920030,434457.62
1604602050,468064.06
6844700810,359298.8
66000070,218211.39
6665800030,725708.9
2205700350,369728.6
5466000030,405582.6
6189200125,724403.7
9169600135,366631.34
2625069070,1401400.5
8732131090,455136.53
9286000240,1441116.5
1895000260,298637.9
8691370400,590720.25
5423010350,765945.25
8562501040,361097.06
2475200140,366250.62
7942100310,292182.38
3760000030,748031.6
1727500340,369407.9
9828702519,373288.34
4432600075,657699.75
7806300030,814514.8
9274202270,485846.97
7852030960,461254.38
7852170140,666814.2
7518503335,330443.28
5467900070,424962.03
1245002952,568221.0
8906200070,367530.38
5379805885,360051.53
2769600560,326189.97
9238901420,340148.25
5113400431,321642.2
3885805665,1133630.4
8121200810,536193.06
5126310400,530211.1
7322910030,1215422.5
2827100070,317993.47
9276201895,447922.62
4402700070,316302.47
1922059046,395574.28
925059288,523747.53
4386700135,1639374.6
1923069078,713396.56
1432400335,281923.7
1180003090,220324.81
726049331,514009.53
3340401555,327571.7
7453000070,298408.6
4348800030,319424.66
7202331420,634649.3
3225079035,1632109.0
6381500700,371548.34
339500160,647922.1
1545807610,384665.2
1843200240,361084.53
4403600270,1223870.5
2008200060,267104.2
1521069070,262966.16
2459500310,369111.06
6204420070,339173.25
5694500105,426494.1
5466410030,314202.34
9485740340,381632.28
622049114,1536218.5
2270000070,349157.6
1310900260,653492.8
224069094,447182.53
7800800160,463654.0
2944000240,814457.9
4139400710,493244.5
7899800860,350588.6
2473420140,466184.03
5000500055,326193.4
4099500935,509899.62
1373800295,1343417.0
4025300135,530417.4
3294700310,238987.83
8718500075,328735.7
4309710240,698458.9
5486800070,1054021.5
236400320,325449.75
4376700570,633858.44
8648100200,396465.84
3624079046,436268.25
1921069084,512826.75
6431500140,614619.9
2725069050,1157056.5
5307100060,484544.8
7203102050,388301.66
561000075,319948.44
2436701180,569942.9
809002765,323412.25
4045500710,304452.22
5104510270,362210.44
98020350,782374.4
1714900060,675102.06
1189000030,676750.94
2473360060,367924.88
222069082,289998.12
8669160310,387839.84
1526069135,1229670.6
1088650310,472950.94
8945200860,301881.03
7853240200,585074.3
7511800070,383993.84
2998800125,684486.4
3876300310,452226.22
5419800510,370182.75
192460060,326921.97
7942601895,780387.0
7504010570,735432.06
1442740140,478553.03
6909200575,586237.8
2525069041,416096.78
3620069036,365238.12
2781280390,356752.53
9542830350,361859.47
1123049053,362062.44
8018600765,373516.44
3278600240,341070.94
7846200070,831915.3
662310400,861920.1
8651100140,758950.1
8682250350,420305.75
3211230260,623414.7
4233400340,368599.28
7199350340,343593.72
3904901710,353243.5
240000058,1082508.0
6865200444,362109.44
9498200046,289856.1
1796380960,385438.53
5631500868,799603.1
3126049411,360423.66
2321300390,457595.97
3905040800,407032.28
4379400260,543267.9
5115000160,411701.9
2826049234,415504.5
6600700030,352398.47
3904930240,395090.56
9407110700,280147.44
1682500160,322928.72
8078570390,399400.66
3010300240,465089.44
9500900135,298552.9
461001615,486093.8
6411600069,257875.62
7812800565,285888.38
7548300731,546338.7
8925100390,425386.06
7010700292,343778.8
9485951170,806120.4
5437820310,239048.39
582000135,404599.03
3204800370,510895.2
8832900550,787343.25
9550204515,316129.25
7199330390,276992.0
6131600060,279896.53
5379805460,364412.1
7212652180,484931.5
6379500640,930404.1
4315700060,387981.12
3329500060,481622.0
4140090320,1036540.7
9385200045,533591.56
7852180340,517605.3
1545804340,393367.34
2490200320,461554.28
2218000335,371394.4
922049078,262487.47
2586800270,313000.66
4338800370,263281.97
7214700350,409087.4
3226200105,314290.62
2324039036,584523.6
7849202231,343201.5
5196410260,720961.5
3760500116,1191267.5
2985800030,261039.2
259900160,743140.3
708000030,316059.78
192460310,269630.7
9412200260,470719.84
1062100116,357334.75
6798100662,387108.9
1775920350,278478.7
2525500260,298147.66
6145600041,380780.72
3300701615,843849.94
5151600340,400735.66
7613700521,912016.8
2710600045,375069.75
5101405124,382038.3
6067910030,542950.2
1959701890,536321.94
1402200340,381510.53
3558900070,433018.8
7846700310,334701.88
3348401740,314646.7
3013300288,326049.2
7852070060,1337178.5
5029450160,364357.1
3526069070,536662.7
5104540240,682078.6
3438500486,590125.4
5102400105,345233.06
2346200030,615926.0
1321710030,577502.75
7853290030,556710.7
1566100400,282509.38
1775800800,308003.1
9133600075,421684.03
5450900060,1296452.0
1402600700,528913.0
8024200350,283423.4
3121500340,679987.2
7697870860,323397.12
7527200030,566561.06
2013200390,373444.38
766500030,372189.1
6664000030,493842.03
9349900105,427331.25
1895000045,268759.38
6205500030,508096.62
7011200260,363192.06
41000454,264963.47
7203600550,325145.44
9477200560,356294.6
4022907770,529954.94
5231000060,350687.88
6055000310,865349.06
3216900060,480473.84
7967200060,324613.75
8077210350,441064.84
7203000640,234603.94
2988000070,367250.94
3832200070,373835.25
3670500710,269215.0
8820903380,625957.3
8820903380,625957.3
4233400400,298613.34
3793500550,359201.44
6431000270,310478.8
2225059214,1277614.1
7694800270,642044.25
2171400197,510443.72
2473400340,376526.38
3530490070,376403.9
1932300075,322411.62
2525000510,376859.66
1853000510,1150630.1
1742800060,452294.62
2723089104,354208.62
2619950350,421347.06
4021100045,739503.7
731500200,428519.66
2591820310,457358.3
3626039299,323987.84
9346980140,434007.6
6613000140,1098678.4
8159610060,309859.6
7830800339,453476.53
1588600045,383960.84
826069046,436311.6
1771000890,268559.12
3300701170,308810.16
7340500270,603077.4
9277200111,423782.88
293720140,472804.72
579003610,392857.06
1138020200,363466.38
3432500200,293204.66
1563102435,513174.03
3959400710,348665.75
8682300890,800520.44
4385700765,369277.0
5149300200,374397.78
9323600060,1105349.1
9273200140,1202983.9
9542300320,684475.7
770000045,744967.7
6979900390,558064.4
6379500159,361390.94
826079094,335370.47
8856940060,551216.8
2972300060,558484.6
3575200070,461117.06
8146100270,535011.94
8648200030,275978.44
208500160,535549.25
1196003428,995269.56
5104450990,537942.6
3343901234,294198.34
226039214,447661.28
1623300160,440871.94
2205500575,269375.72
4040800810,479773.44
2612000390,506761.47
3814400125,421802.2
7300400060,552027.75
1954700695,1709608.9
7230200340,260223.78
3191000240,393370.66
1139000069,388362.97
5693500270,507112.0
686500030,914037.1
8731901940,371635.0
2688100071,337046.28
2423069155,387508.62
2329500260,402397.62
2608300030,382374.5
1494300060,412295.84
7504101230,600163.2
8081020370,1178084.8
1446800511,318336.12
1623049062,208368.14
6145601000,295653.22
205000520,746064.94
3885805935,357724.84
7852020640,455708.9
6838800140,1673189.2
4083305445,477351.6
7855801610,804952.4
7940700260,357070.3
8854100350,681276.5
4365200860,353810.25
3904980030,403277.7
7843500070,420473.03
6067900060,548194.75
7202340960,560854.3
1786640070,447558.56
259600260,291531.8
7234600903,370804.34
4307350200,366195.3
3276930400,488089.44
4045100075,1625553.4
1421069208,619475.3
4057300200,336743.28
1922059135,317067.75
5014600240,530605.2
1565900070,315099.4
3121059033,309767.38
6799300270,395041.12
2021200370,995741.9
726049190,314691.62
726049190,314691.62
4006000251,260773.64
3362400640,571384.6
1610000016,319083.53
7376300060,311494.47
7300200550,660867.94
2061100570,441837.5
8856890200,379706.5
8731951670,373484.4
4037200075,445828.22
5066400483,303478.34
4167300310,421001.53
8682262400,368764.47
8682262400,368764.47
6777800160,533351.1
1402950550,510065.53
2843200070,369804.34
6450303785,316623.56
9429500045,317607.25
1443300140,544546.75
108000127,543326.56
1081300200,341451.5
8818900060,454621.16
3395050060,877373.0
7197350070,375519.47
9510900270,502442.16
3905081070,370119.66
2322069114,238826.03
5637500070,429738.47
4164100160,495351.94
4136890260,440320.72
3056800160,360223.66
3654800200,370055.06
2296500036,752294.3
623069068,391344.97
1865820370,282046.2
1723049033,156059.66
2359300030,245746.0
6403310060,385697.44
1937300270,552256.1
4137050060,395095.38
2310000240,346631.88
3955900830,826838.4
8665050060,345588.88
3330500875,349248.78
3327020400,443518.5
1250700060,416980.56
4039300400,369159.78
6665800060,666093.1
7504110030,733869.4
7805450810,685731.0
6306400140,892650.25
8802400416,314238.88
6204400270,440157.84
9536602080,257704.83
3826000070,274199.0
5101405335,363647.1
2349300060,424412.72
7749500370,357666.78
2436701200,592161.5
7871500070,582053.1
3323500030,838668.1
2110200036,569049.1
510002519,350144.94
1387300070,324331.2
9465910070,393226.62
2324800070,722469.1
1962200435,437697.84
8562890700,592701.0
3298700946,321479.97
880000189,383035.47
643500030,503470.88
8566100200,740292.4
4298100240,664019.1
3275780030,612527.6
8648220270,290260.75
1923000160,766609.8
7574910860,533445.25
2296500136,1501199.8
3278600710,323744.8
2460700260,367012.28
3188100400,410671.06
9406520830,373656.34
3387900390,326391.7
1596600024,413856.56
7625701891,277436.47
3224800075,331475.62
7526800200,547016.44
3329530200,313839.34
2115200125,443825.8
6623400135,370417.62
103000116,496906.22
2768301525,452646.03
739980260,404276.78
4302200695,287723.7
1431700370,441465.84
7524000030,315607.4
4046500320,392604.28
4325000125,335355.28
3456000160,548525.75
9297301580,428929.22
2465400036,617364.56
5412200270,391980.94
1109000390,785084.56
8730000270,394448.3
7937600830,443267.28
3395070640,340753.2
8663280160,517042.16
6151800624,264097.16
8594400370,369012.25
2301400640,633774.94
4441300240,1032172.4
7714000070,568972.2
3432500486,314437.3
5466420030,452556.22
1324079046,324360.03
2768301715,660774.2
3332000135,302464.1
65000400,584838.8
8820901670,1285105.8
8712100575,715005.0
6116500341,372934.6
4167300030,384734.0
2925059135,475225.6
7708300140,407944.97
4139430340,992751.8
3812400070,324307.34
9455200445,316089.78
6203000160,318214.75
7517500611,650942.8
8691300860,701330.44
5489200435,548313.56
510002065,488344.7
252000400,507964.03
7279300070,298966.5
8113101670,393392.88
7578200310,770702.5
7715800570,285098.12
6852700478,322052.97
1917300260,446805.2
4298100070,639383.5
1842000140,392848.7
5462100240,293050.94
8651520510,561305.3
3578110200,388385.9
7555210340,513297.4
2313900510,382224.97
2009001600,260122.03
1455100116,319745.28
3629790160,375420.28
1778350070,606255.94
1703050200,533264.6
5469700570,623992.5
100600860,275700.0
421049116,288921.28
3205200640,257664.25
8899200570,442330.6
1777500160,723156.25
7853340860,375534.84
1862400132,294109.53
6380500135,271228.7
9528104108,429550.06
2571910160,434528.66
316000160,369622.94
2695600505,351959.34
3904910320,396540.8
4100000140,430874.7
3226049270,468688.72
1455600030,573889.1
5559600140,328844.78
5147600105,242876.92
7437100570,364221.34
8856004730,560828.5
3856902996,289182.0
1442800370,331683.16
8001400340,390857.03
3131200640,489990.28
984000710,339689.56
4167300350,379700.3
2826049282,402060.62
8946750030,351642.0
461004720,468150.3
7852090810,529469.1
9264960340,531861.6
1624079104,480207.38
4310700570,257002.56
1254200075,425405.5
7214820030,465614.72
865100055,623808.4
686201000,416181.94
342000570,337070.28
5476200160,299516.4
7199320570,422495.12
6414100560,390494.62
1623049214,273284.5
2379300340,373387.72
7701990560,725643.06
2025700860,344417.75
8562500200,270943.3
8143100350,299047.25
37000335,359274.9
1862900350,370215.53
1498302774,304622.72
2224700136,315102.94
7697920160,351174.75
1370804430,375880.1
2267000160,432374.06
5700004028,1386425.4
8682231170,514057.94
3353400860,503181.88
2424059035,590740.6
2021201000,1162626.5
3919000030,422333.47
789000550,395235.97
5104511040,382984.28
7215722010,350491.7
16000435,434564.44
7197300105,410139.78
2877101031,376618.2
2892600016,251949.9
2423020270,401566.88
1825079070,368742.88
5255710160,487928.62
723069135,456204.53
2024059094,408865.3
7613700860,446673.12
2771101200,413993.25
7625704510,1017973.56
1762600260,869886.7
2553300030,498205.84
5309101200,601740.94
5416300240,1518540.4
3756600240,263669.16
8127700445,398002.03
9421500070,410684.1
9477710160,355773.2
1795500240,379280.38
7203220260,1303077.8
3524039204,664374.4
5706200060,233482.64
7283900012,345636.06
809001070,441767.1
3340401535,275572.6
1607100139,333291.4
8699800060,345398.2
524069037,288844.25
6072600200,505007.16
5144000036,301299.1
7855300200,604926.94
2485000202,542736.25
9209900270,356703.44
6099400030,443452.03
9368700223,392406.53
1782000160,311641.28
269001360,518590.6
390100060,262405.1
7888400560,574112.44
7567600045,304233.6
7764200030,707026.0
9828202545,534154.75
6114600030,771093.0
9834200885,452979.56
9834200885,452979.56
3509600070,338399.06
2473002080,991027.6
1081300370,369685.4
11501160,658659.1
7202330370,363906.34
7000100631,490182.34
2484200171,515425.38
9477201040,401616.8
7202290160,351806.0
4366700140,250274.19
5457300478,361653.66
9158100116,344705.2
7227500830,248272.69
7237500390,1977545.4
2197600451,533284.06
3278604400,381909.3
1788700160,298874.38
3276930270,682945.0
7374600060,372972.22
2505500030,678963.94
2770604942,626673.4
7831800505,301388.38
5416510060,609980.3
4137010260,514140.78
7683800200,328635.94
1509500160,534379.7
3904940200,708249.94
4037200295,351321.66
7258200055,349817.44
9178600560,310403.84
255520260,862708.0
751000060,302216.97
3343900326,1075803.6
7137900320,325964.62
2641800060,238558.8
293760310,1254533.9
7237501180,1140139.2
5332200550,379750.06
3450300240,416662.97
9352900695,290208.12
3324069070,288763.6
8062900070,408343.06
8062900070,408343.06
4427100030,364117.78
4039100400,816058.56
2171400126,311807.1
7135520810,1745769.8
2475201180,351689.25
4024100951,544001.06
6021502830,334058.88
7710100083,256314.55
2781270550,341070.94
200510060,556425.6
9554200105,446665.0
3320000810,377816.47
643500060,447608.88
2537500140,719866.94
5112800421,301735.12
3352402236,291647.06
3905100520,395381.03
6332940070,503919.5
809002435,621688.56
3421079032,171837.31
3797000295,293549.53
1775801260,394715.78
4055701200,779325.0
7137960030,385843.5
7880010060,756284.2
3797001920,249180.75
3901100055,272368.47
8069000075,531191.3
1541700240,445085.1
6064800710,353922.66
1865810060,483548.22
7533800295,1058450.1
5415300060,543594.2
3876100320,882113.5
1247600105,4327204.0
3705900238,359555.5
3876200070,357977.47
4388000140,270901.2
3523029041,172918.66
3110800260,522727.72
3131201290,790626.44
1117200390,1195773.8
8956000350,433391.4
7853210140,341417.1
3250500140,321256.4
2767601375,379279.03
9465910320,543190.25
3334000055,401460.6
7893800335,985311.7
3586500700,809309.75
3630180400,643684.9
3210950510,264012.56
1224069074,768417.2
7625700935,1021054.2
7856610200,552175.94
7287100135,326701.4
1023059324,264312.3
6398000171,788077.25
6149700350,324556.8
9558020890,357272.38
2624049185,395632.84
236400260,273736.12
3826000560,361239.97
7011201245,337557.12
9222400510,293407.47
9455200570,479403.03
2112700030,352763.34
8658300260,272495.75
3996900160,243375.75
5561400340,1542907.6
11900140,391989.22
6071600340,426024.94
1231000510,370558.44
1231000510,370558.44
7683800192,237539.06
4123400340,366300.4
5458300685,409905.47
194000505,474635.78
3885804305,527586.3
3971700560,576775.06
8585400135,375137.72
8691500990,1199177.8
2770606685,311254.44
8856971000,355466.88
1026049082,580359.75
2095800400,443162.0
7852030240,472134.12
6321000045,1190700.4
3751600030,214264.7
4046500510,307722.4
8029520240,1003040.8
7016310030,469916.3
1238500451,271408.38
4401150070,500753.4
3331000070,836193.06
2636900126,368527.6
1842900030,291807.12
1761300310,438502.53
5249800729,768955.94
5104511600,608745.2
8663370060,374295.88
613400030,444659.6
6004510240,519049.0
1450100070,255049.48
6117501820,235660.52
6117501820,235660.52
5420300240,438201.28
4140900140,363427.28
1630700135,451122.94
5166700055,499838.9
3224600310,569165.5
7227802030,491165.2
226059078,345241.9
1796100140,306619.72
5309100140,937573.7
8658300510,383373.72
8691300060,964806.2
9103000393,1345853.8
8682281170,381621.6
472000055,475136.7
2473400570,403428.03
3449500135,292655.7
1926049355,527585.94
8650000070,551045.3
8732131200,528013.94
1624079051,577637.0
993001629,386842.72
3832711040,671983.5
5244801230,612378.75
2798600240,359685.72
5701800030,465582.9
7636800041,1413115.0
3904901200,456142.0
4109600055,911554.6
3339400349,584748.25
7202340370,360730.03
9477500060,786178.8
4310701600,405752.66
2215450060,475948.6
2919702075,380800.84
8079030350,696318.94
7893804340,596666.6
4389200765,1233161.8
1822069116,540655.3
7276100282,548132.7
567000392,322703.1
5729200030,550461.0
8682220390,600211.75
9828700200,537792.8
7852180560,371645.16
3655400060,537374.56
7955030060,264866.53
8964800445,1314647.1
6204410200,333623.84
7625702400,297287.97
5113200310,267088.5
7893802800,521103.66
2473003210,547859.4
1402600570,367411.16
8944460030,608193.9
2473480560,809577.0
3365900465,333439.3
5341600030,250959.03
6073500160,311876.34
2025760160,1550710.8
9393700140,294005.75
5458800125,644371.7
2492200435,417388.97
3759500046,607269.2
8648220260,379938.3
6392001670,384335.78
2026049155,374570.75
2329800240,386209.06
3380900125,315519.5
1324079041,318304.3
8682230550,353643.4
853400240,748184.3
2130702075,257588.61
3260810260,436758.88
2878600200,324945.97
7298040310,1032390.1
766000240,480638.38
3459700340,576964.44
2473251180,258311.05
2407900200,600612.25
7558700030,3105269.0
203600140,483459.25
4037800140,453660.62
1683600240,381311.84
1962200036,526228.6
1775800510,303508.28
1822350070,370597.2
7772400160,377573.9
273900030,368076.16
3323069084,486385.06
4337000160,259342.64
9126100550,537529.0
5101405274,281718.72
4232400860,537679.8
2723069082,453129.88
7436500270,458565.6
5153200030,748618.75
4022900125,530630.1
7841300505,538407.94
573000685,389753.9
8961990160,451036.0
1250202255,317700.5
7234600796,543069.1
3630180340,719699.1
5104450070,577182.9
9477100060,303588.38
4139440830,652374.4
6772200055,660114.7
8731982190,378316.4
6300000335,864729.4
9301300751,380323.34
9542100135,622635.8
8691410700,743267.6
217500135,450946.44
3731800055,439375.03
7234600786,645324.5
2423059104,403659.16
1823039205,462766.22
2423020260,437732.78
2695600070,346960.34
6844703240,924656.5
3904940070,458872.47
1939130070,585058.2
5589300370,299071.8
3526039116,470807.56
6821600390,749051.25
1925069082,1199845.0
8100400160,527290.0
5556300102,1088490.1
7222000393,304812.4
9407001860,407156.0
9468200140,391124.2
3295950240,420235.12
3905000340,506120.25
3374300070,353983.44
7812800310,329248.88
7015200685,410338.4
3521069051,433476.25
8032700140,764038.75
6117500320,892740.0
7305300045,307042.75
922069139,396548.8
84000335,397025.1
9232400055,256441.2
1453600202,672410.0
3904910520,384407.75
5469300270,375257.5
8681660060,509632.97
3902300350,537975.06
6392003490,290032.84
3342700465,572335.94
2592210160,452194.3
616000160,366239.28
1687000270,541915.5
4102000075,343267.28
8078460550,558699.7
2710600070,350790.72
37000435,332472.78
5100401414,277399.72
5631500254,498446.66
8567300140,831048.7
98000060,1648174.2
2205500400,389340.84
1726069084,408893.5
8682291840,328597.75
5003600240,400388.2
5636000400,288395.06
3298700125,292802.84
